year,month,day,time,temp,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,rain_3h,clouds_all
2015,01,01,00,272.4914625,272.4914625,272.4914625,1016.4,82.4,2.0,0.0,0.0,0.0
2015,01,01,01,272.5127,272.5127,272.5127,1016.2,82.4,2.0,0.0,0.0,0.0
2015,01,01,02,272.0991375,272.0991375,272.0991375,1016.8,82.0,2.4,0.0,0.0,0.0
2015,01,01,03,272.08946875000004,272.08946875000004,272.08946875000004,1016.6,82.0,2.4,0.0,0.0,0.0
2015,01,01,04,272.1459,272.1459,272.1459,1016.6,82.0,2.4,0.0,0.0,0.0
2015,01,01,05,272.024,272.024,272.024,1017.4,82.6,2.4,0.0,0.0,0.0
2015,01,01,06,272.0584,272.0584,272.0584,1017.4,82.6,2.4,0.0,0.0,0.0
2015,01,01,07,272.3466,272.3466,272.3466,1017.6,82.2,2.4,0.0,0.0,0.0
2015,01,01,08,273.9936,273.9936,273.9936,1018.8,81.2,1.4,0.0,0.0,0.0
2015,01,01,09,274.1972,274.1972,274.1972,1018.8,81.0,1.4,0.0,0.0,0.0
2015,01,01,10,275.2296,275.2296,275.2296,1018.8,76.2,1.4,0.0,0.0,0.0
2015,01,01,11,282.2453375,282.2453375,282.2453375,1019.2,72.4,1.8,0.0,0.0,0.0
2015,01,01,12,283.00146875,283.00146875,283.00146875,1019.2,69.2,1.8,0.0,0.0,0.0
2015,01,01,13,282.70210000000003,282.70210000000003,282.70210000000003,1019.2,71.4,1.8,0.0,0.0,0.0
2015,01,01,14,284.35119375000005,284.35119375000005,284.35119375000005,1032.2,52.8,2.0,0.0,0.0,0.0
2015,01,01,15,284.89760624999997,284.89760624999997,284.89760624999997,1033.2,51.0,1.8,0.0,0.0,0.0
2015,01,01,16,281.2869,281.2869,281.2869,1033.2,66.4,2.0,0.0,0.0,0.8
2015,01,01,17,283.21899375,283.21899375,283.21899375,1034.6,58.8,2.0,0.0,0.0,0.4
2015,01,01,18,280.994,280.994,280.994,1035.0,68.2,2.0,0.0,0.0,1.0
2015,01,01,19,279.66695625,279.66695625,279.66695625,1025.4,69.4,2.0,0.0,0.0,3.2
2015,01,01,20,277.19359999999995,277.19359999999995,277.19359999999995,1027.2,81.0,2.0,0.0,0.0,3.2
2015,01,01,21,275.6182,275.6182,275.6182,1019.2,84.2,1.8,0.0,0.0,4.8
2015,01,01,22,275.68559999999997,275.68559999999997,275.68559999999997,1019.2,83.8,1.8,0.0,0.0,0.8
2015,01,01,23,274.24226250000004,274.24226250000004,274.24226250000004,1019.6,84.2,1.4,0.0,0.0,4.2
2015,01,02,00,274.22813125000005,274.22813125000005,274.22813125000005,1019.6,84.2,1.6,0.0,0.0,2.0
2015,01,02,01,274.0337,274.0337,274.0337,1019.6,84.4,1.4,0.0,0.0,3.2
2015,01,02,02,273.59266875000003,273.59266875000003,273.59266875000003,1019.0,84.8,1.6,0.0,0.0,0.0
2015,01,02,03,273.45833125,273.45833125,273.45833125,1019.0,84.8,1.6,0.0,0.0,0.0
2015,01,02,04,273.4648,273.4648,273.4648,1019.2,85.0,1.6,0.0,0.0,2.0
2015,01,02,05,272.92893749999996,272.92893749999996,272.92893749999996,1019.8,84.4,1.4,0.0,0.0,1.2
2015,01,02,06,272.88846875,272.88846875,272.88846875,1019.8,84.6,1.4,0.0,0.0,2.6
2015,01,02,07,273.169,273.169,273.169,1019.8,84.2,1.4,0.0,0.0,2.4
2015,01,02,08,275.02393125,275.02393125,275.02393125,1020.8,83.4,1.6,0.0,0.0,4.2
2015,01,02,09,275.19746875,275.19746875,275.19746875,1021.0,83.2,1.6,0.0,0.0,4.4
2015,01,02,10,276.246,276.246,276.246,1021.0,78.8,1.6,0.0,0.0,4.0
2015,01,02,11,280.48186875,280.48186875,280.48186875,1021.0,75.2,1.6,0.0,0.0,4.4
2015,01,02,12,282.91313750000006,282.91313750000006,282.91313750000006,1029.8,63.6,1.6,0.0,0.0,4.2
2015,01,02,13,283.43940000000003,283.43940000000003,283.43940000000003,1021.0,74.0,1.6,0.0,0.0,4.4
2015,01,02,14,285.725925,285.725925,285.725925,1037.8,52.0,1.6,0.0,0.0,4.0
2015,01,02,15,286.10747499999997,286.10747499999997,286.10747499999997,1036.8,52.0,1.8,0.0,0.0,4.0
2015,01,02,16,282.58820000000003,282.58820000000003,282.58820000000003,1038.0,68.4,1.6,0.0,0.0,8.4
2015,01,02,17,284.27000000000004,284.27000000000004,284.27000000000004,1036.6,63.0,1.6,0.0,0.0,6.8
2015,01,02,18,282.05100000000004,282.05100000000004,282.05100000000004,1036.6,73.6,1.6,0.0,0.0,9.8
2015,01,02,19,280.1599,280.1599,280.1599,1019.8,82.6,1.6,0.0,0.0,10.8
2015,01,02,20,278.2275,278.2275,278.2275,1029.0,85.0,1.6,0.0,0.0,14.2
2015,01,02,21,276.623,276.623,276.623,1020.6,85.4,1.6,0.0,0.0,15.6
2015,01,02,22,276.6406,276.6406,276.6406,1020.4,85.6,1.6,0.0,0.0,16.4
2015,01,02,23,276.08260000000007,276.08260000000007,276.08260000000007,1020.6,85.8,1.6,0.0,0.0,14.4
2015,01,03,00,275.5153,275.5153,275.5153,1025.6,85.6,1.6,0.0,0.0,9.6
2015,01,03,01,275.0334,275.0334,275.0334,1020.2,84.4,1.8,0.0,0.0,5.6
2015,01,03,02,274.75993125,274.75993125,274.75993125,1020.0,85.2,1.8,0.0,0.0,4.4
2015,01,03,03,274.32686875,274.32686875,274.32686875,1019.8,84.2,1.6,0.0,0.0,5.0
2015,01,03,04,274.31360000000006,274.31360000000006,274.31360000000006,1019.8,84.2,1.6,0.0,0.0,5.2
2015,01,03,05,274.30953124999996,274.30953124999996,274.30953124999996,1019.4,84.0,1.8,0.0,0.0,6.6
2015,01,03,06,273.8546625,273.8546625,273.8546625,1019.2,83.6,1.6,0.0,0.0,4.4
2015,01,03,07,274.0041,274.0041,274.0041,1019.4,83.2,1.6,0.0,0.0,4.4
2015,01,03,08,274.7111375,274.7111375,274.7111375,1019.4,83.0,1.6,0.0,0.0,2.4
2015,01,03,09,275.9068625,275.9068625,275.9068625,1019.8,84.4,1.8,0.0,0.0,2.4
2015,01,03,10,276.8661,276.8661,276.8661,1019.8,80.6,1.8,0.0,0.0,1.2
2015,01,03,11,283.74706249999997,283.74706249999997,283.74706249999997,1019.6,76.6,1.8,0.0,0.0,1.6
2015,01,03,12,284.41853125,284.41853125,284.41853125,1019.6,74.0,1.8,0.0,0.0,0.8
2015,01,03,13,284.1812,284.1812,284.1812,1019.6,76.2,1.8,0.0,0.0,1.2
2015,01,03,14,285.15559999999994,285.15559999999994,285.15559999999994,1019.6,72.0,1.8,0.0,0.0,0.0
2015,01,03,15,287.198,287.198,287.198,1018.0,68.0,1.8,0.0,0.0,0.0
2015,01,03,16,285.18035000000003,285.18035000000003,285.18035000000003,1022.4,71.6,1.6,0.0,0.0,0.0
2015,01,03,17,285.40399375,285.40399375,285.40399375,1034.4,63.0,1.4,0.0,0.0,0.0
2015,01,03,18,283.15100625,283.15100625,283.15100625,1035.0,71.0,1.2,0.0,0.0,0.0
2015,01,03,19,281.2858,281.2858,281.2858,1017.8,84.6,1.2,0.0,0.0,0.0
2015,01,03,20,277.69913125000005,277.69913125000005,277.69913125000005,1018.4,85.8,1.2,0.0,0.0,0.0
2015,01,03,21,277.01666875,277.01666875,277.01666875,1017.0,76.4,1.2,0.0,0.0,0.0
2015,01,03,22,277.5143,277.5143,277.5143,1017.2,73.4,1.4,0.0,0.0,0.0
2015,01,03,23,276.0756,276.0756,276.0756,1016.8,71.2,1.0,0.0,0.0,0.0
2015,01,04,00,275.8,275.8,275.8,1016.8,71.8,1.2,0.0,0.0,0.0
2015,01,04,01,276.033,276.033,276.033,1016.6,71.8,0.8,0.0,0.0,2.0
2015,01,04,02,275.82620000000003,275.82620000000003,275.82620000000003,1016.0,73.0,1.6,0.0,0.0,1.2
2015,01,04,03,275.88500000000005,275.88500000000005,275.88500000000005,1016.0,73.6,1.8,0.0,0.0,2.6
2015,01,04,04,275.88520000000005,275.88520000000005,275.88520000000005,1015.8,74.2,1.6,0.0,0.0,8.0
2015,01,04,05,275.77846875,275.77846875,275.77846875,1015.6,76.8,1.8,0.0,0.0,8.0
2015,01,04,06,275.72953125,275.72953125,275.72953125,1015.6,77.6,1.8,0.0,0.0,12.0
2015,01,04,07,276.0565,276.0565,276.0565,1015.6,78.6,1.8,0.06,0.0,11.2
2015,01,04,08,276.92006875,276.92006875,276.92006875,1016.0,78.0,1.6,0.06,0.0,16.8
2015,01,04,09,277.97113125,277.97113125,277.97113125,1016.0,78.0,1.4,0.06,0.0,17.6
2015,01,04,10,278.78740000000005,278.78740000000005,278.78740000000005,1016.2,76.2,1.4,0.06,0.0,17.2
2015,01,04,11,279.01486875,279.01486875,279.01486875,1016.2,76.2,1.4,0.06,0.0,18.4
2015,01,04,12,285.91893125,285.91893125,285.91893125,1015.4,72.4,1.4,0.06,0.0,18.4
2015,01,04,13,286.0086,286.0086,286.0086,1015.2,72.4,1.2,0.06,0.0,18.0
2015,01,04,14,286.8436,286.8436,286.8436,1021.4,68.0,1.2,0.06,0.0,19.2
2015,01,04,15,287.55859999999996,287.55859999999996,287.55859999999996,1014.2,67.4,1.0,0.06,0.0,20.2
2015,01,04,16,287.17719999999997,287.17719999999997,287.17719999999997,1014.2,69.8,0.8,0.06,0.0,16.0
2015,01,04,17,284.73046875,284.73046875,284.73046875,1014.0,77.4,0.8,0.06,0.0,17.0
2015,01,04,18,281.86893125000006,281.86893125000006,281.86893125000006,1014.2,86.4,1.0,0.06,0.0,14.0
2015,01,04,19,280.1983,280.1983,280.1983,1014.4,85.0,1.0,0.06,0.0,12.4
2015,01,04,20,278.53206875,278.53206875,278.53206875,1014.8,84.8,0.8,0.06,0.0,7.4
2015,01,04,21,278.03803750000003,278.03803750000003,278.03803750000003,1018.2,84.6,0.8,0.06,0.0,6.0
2015,01,04,22,278.09000000000003,278.09000000000003,278.09000000000003,1014.6,85.0,0.8,0.06,0.0,6.4
2015,01,04,23,276.46863125,276.46863125,276.46863125,1017.6,83.4,1.2,0.06,0.0,4.4
2015,01,05,00,276.11976250000004,276.11976250000004,276.11976250000004,1020.4,86.0,1.0,0.06,0.0,4.2
2015,01,05,01,275.9745,275.9745,275.9745,1014.2,79.6,0.8,0.0,0.0,2.4
2015,01,05,02,275.62073124999995,275.62073124999995,275.62073124999995,1014.0,79.6,1.2,0.0,0.0,11.4
2015,01,05,03,275.14806875,275.14806875,275.14806875,1013.6,81.4,1.0,0.0,0.0,10.0
2015,01,05,04,275.12919999999997,275.12919999999997,275.12919999999997,1013.4,81.6,1.0,0.0,0.0,12.8
2015,01,05,05,275.76766875,275.76766875,275.76766875,1013.2,83.4,0.8,0.0,0.0,19.6
2015,01,05,06,275.5977375,275.5977375,275.5977375,1013.2,83.4,0.8,0.0,0.0,21.0
2015,01,05,07,275.81399999999996,275.81399999999996,275.81399999999996,1013.2,84.0,0.8,0.0,0.0,22.0
2015,01,05,08,276.34180000000003,276.34180000000003,276.34180000000003,1013.2,83.6,0.8,0.0,0.0,23.4
2015,01,05,09,277.4924,277.4924,277.4924,1013.4,84.2,0.8,0.0,0.0,26.8
2015,01,05,10,278.51340000000005,278.51340000000005,278.51340000000005,1012.8,78.8,1.2,0.0,0.0,21.2
2015,01,05,11,280.89106875,280.89106875,280.89106875,1013.0,76.0,1.2,0.0,0.0,26.0
2015,01,05,12,283.58873125,283.58873125,283.58873125,1012.6,76.4,1.2,0.0,0.0,13.0
2015,01,05,13,284.4702,284.4702,284.4702,1012.2,74.2,2.0,0.06,0.0,21.2
2015,01,05,14,285.11620000000005,285.11620000000005,285.11620000000005,1010.8,69.8,1.4,0.0,0.0,19.4
2015,01,05,15,285.3111,285.3111,285.3111,1019.0,70.4,1.0,0.0,0.0,15.2
2015,01,05,16,283.04734375,283.04734375,283.04734375,1017.4,79.0,1.2,0.06,0.0,19.2
2015,01,05,17,283.813325,283.813325,283.813325,1027.4,78.2,1.2,0.06,0.0,13.6
2015,01,05,18,282.12066875,282.12066875,282.12066875,1027.8,85.0,1.2,0.06,0.0,16.0
2015,01,05,19,280.00480000000005,280.00480000000005,280.00480000000005,1014.2,82.0,1.6,0.0,0.0,19.2
2015,01,05,20,277.9974,277.9974,277.9974,1010.0,87.2,1.6,0.0,0.0,21.2
2015,01,05,21,277.87120000000004,277.87120000000004,277.87120000000004,1010.0,88.0,0.6,0.0,0.0,21.8
2015,01,05,22,277.9524,277.9524,277.9524,1009.8,88.6,1.6,0.0,0.0,20.8
2015,01,05,23,277.08636874999996,277.08636874999996,277.08636874999996,1009.4,87.4,1.6,0.0,0.0,26.2
2015,01,06,00,276.45173125,276.45173125,276.45173125,1009.0,86.4,1.8,0.0,0.0,30.0
2015,01,06,01,276.3952,276.3952,276.3952,1009.0,86.0,0.8,0.0,0.0,32.4
2015,01,06,02,275.6827375,275.6827375,275.6827375,1008.4,85.0,1.4,0.0,0.0,22.8
2015,01,06,03,275.70306874999994,275.70306874999994,275.70306874999994,1008.6,83.6,1.2,0.0,0.0,24.2
2015,01,06,04,275.06825,275.06825,275.06825,1006.1666666666666,85.5,1.3333333333333333,0.0,0.0,20.666666666666668
2015,01,06,05,274.87593749999996,274.87593749999996,274.87593749999996,1008.6,86.2,1.2,0.0,0.0,45.6
2015,01,06,06,274.99166875000003,274.99166875000003,274.99166875000003,1008.6,86.4,1.2,0.0,0.0,46.4
2015,01,06,07,275.25789999999995,275.25789999999995,275.25789999999995,1008.6,83.8,1.2,0.0,0.0,50.4
2015,01,06,08,277.1484625,277.1484625,277.1484625,1008.8,88.4,1.0,0.0,0.0,51.6
2015,01,06,09,277.7145375,277.7145375,277.7145375,1009.0,86.0,1.0,0.0,0.0,54.6
2015,01,06,10,278.787,278.787,278.787,1009.0,82.8,1.4,0.0,0.0,51.2
2015,01,06,11,280.7718,280.7718,280.7718,1009.2,78.0,1.0,0.0,0.0,54.6
2015,01,06,12,282.3664,282.3664,282.3664,1009.2,78.2,1.2,0.0,0.0,39.6
2015,01,06,13,282.9648,282.9648,282.9648,1008.4,77.2,1.2,0.0,0.0,23.2
2015,01,06,14,283.88973749999997,283.88973749999997,283.88973749999997,1008.0,75.6,1.0,0.0,0.0,8.8
2015,01,06,15,283.98746875,283.98746875,283.98746875,1007.8,75.6,0.8,0.0,0.0,20.0
2015,01,06,16,281.70739999999995,281.70739999999995,281.70739999999995,1008.2,81.8,0.8,0.0,0.0,26.0
2015,01,06,17,280.4069375,280.4069375,280.4069375,1008.2,85.2,0.6,0.0,0.0,23.4
2015,01,06,18,279.86746875,279.86746875,279.86746875,1008.6,88.0,0.8,0.0,0.0,28.4
2015,01,06,19,278.76849999999996,278.76849999999996,278.76849999999996,1009.2,85.4,0.8,0.0,0.0,40.0
2015,01,06,20,277.1600625,277.1600625,277.1600625,1009.2,86.4,1.0,0.0,0.0,53.0
2015,01,06,21,277.08073125,277.08073125,277.08073125,1011.8,87.8,1.2,0.0,0.0,54.0
2015,01,06,22,277.22476875,277.22476875,277.22476875,1009.6,87.2,1.0,0.0,0.0,50.8
2015,01,06,23,276.8300625,276.8300625,276.8300625,1009.8,86.6,1.0,0.0,0.0,52.4
2015,01,07,00,276.6989375,276.6989375,276.6989375,1015.8,90.0,1.0,0.0,0.0,48.2
2015,01,07,01,276.6041,276.6041,276.6041,1010.0,86.6,1.0,0.0,0.0,52.8
2015,01,07,02,276.24186875,276.24186875,276.24186875,1010.4,85.4,1.2,0.06,0.0,30.4
2015,01,07,03,276.36693125,276.36693125,276.36693125,1010.6,86.6,1.4,0.06,0.0,32.0
2015,01,07,04,276.45869999999996,276.45869999999996,276.45869999999996,1010.6,86.8,1.2,0.06,0.0,31.2
2015,01,07,05,275.7166,275.7166,275.7166,1010.8,84.8,1.4,0.0,0.0,29.6
2015,01,07,06,275.62,275.62,275.62,1010.8,82.0,1.4,0.0,0.0,29.6
2015,01,07,07,275.6224,275.6224,275.6224,1011.0,83.6,1.4,0.0,0.0,27.2
2015,01,07,08,275.8288625,275.8288625,275.8288625,1021.6,85.0,1.6,0.12,0.0,37.2
2015,01,07,09,276.38694375,276.38694375,276.38694375,1026.0,87.2,2.0,0.12,0.0,43.4
2015,01,07,10,279.95990625,279.95990625,279.95990625,1014.2,78.2,1.2,0.06,0.0,17.4
2015,01,07,11,279.88893125,279.88893125,279.88893125,1021.4,82.4,1.6,0.12,0.0,28.8
2015,01,07,12,282.83286875,282.83286875,282.83286875,1012.4,76.4,1.2,0.0,0.0,8.0
2015,01,07,13,282.9224,282.9224,282.9224,1016.6,74.8,1.2,0.12,0.0,10.4
2015,01,07,14,283.2955375,283.2955375,283.2955375,1030.2,71.0,1.4,0.12,0.0,24.0
2015,01,07,15,283.89326875,283.89326875,283.89326875,1029.8,69.8,1.4,0.12,0.0,20.8
2015,01,07,16,281.0254,281.0254,281.0254,1030.4,80.8,1.4,0.12,0.0,17.6
2015,01,07,17,282.7783375,282.7783375,282.7783375,1029.6,75.2,1.2,0.12,0.0,14.4
2015,01,07,18,281.06566875000004,281.06566875000004,281.06566875000004,1030.2,82.2,1.4,0.12,0.0,11.2
2015,01,07,19,279.49165000000005,279.49165000000005,279.49165000000005,1022.0,78.6,1.4,0.0,0.0,9.2
2015,01,07,20,277.62093125,277.62093125,277.62093125,1019.8,84.2,1.4,0.0,0.0,6.4
2015,01,07,21,277.30366875,277.30366875,277.30366875,1020.0,84.8,1.4,0.0,0.0,6.4
2015,01,07,22,276.88930000000005,276.88930000000005,276.88930000000005,1020.2,85.2,1.4,0.0,0.0,10.0
2015,01,07,23,276.20506875,276.20506875,276.20506875,1020.6,85.2,1.6,0.0,0.0,13.6
2015,01,08,00,276.60273125000003,276.60273125000003,276.60273125000003,1020.6,85.4,1.6,0.0,0.0,13.6
2015,01,08,01,276.21349999999995,276.21349999999995,276.21349999999995,1020.8,85.4,1.6,0.0,0.0,10.4
2015,01,08,02,275.78133125,275.78133125,275.78133125,1021.0,86.8,1.8,0.0,0.0,5.6
2015,01,08,03,275.50046875000004,275.50046875000004,275.50046875000004,1021.4,86.8,1.8,0.0,0.0,6.4
2015,01,08,04,275.3487,275.3487,275.3487,1021.4,87.0,1.4,0.0,0.0,4.8
2015,01,08,05,275.14480000000003,275.14480000000003,275.14480000000003,1021.4,87.0,1.8,0.0,0.0,6.4
2015,01,08,06,274.8442,274.8442,274.8442,1022.0,86.6,1.4,0.0,0.0,0.8
2015,01,08,07,274.9282,274.9282,274.9282,1022.8,86.4,1.4,0.0,0.0,1.2
2015,01,08,08,274.6651375,274.6651375,274.6651375,1022.8,86.4,1.4,0.0,0.0,0.0
2015,01,08,09,276.32286875,276.32286875,276.32286875,1024.0,87.4,1.8,0.0,0.0,0.0
2015,01,08,10,278.73850000000004,278.73850000000004,278.73850000000004,1024.2,77.4,1.8,0.0,0.0,6.8
2015,01,08,11,279.13826875000007,279.13826875000007,279.13826875000007,1024.4,74.2,1.8,0.0,0.0,4.4
2015,01,08,12,283.64753125,283.64753125,283.64753125,1024.8,71.2,1.6,0.0,0.0,9.0
2015,01,08,13,283.8505,283.8505,283.8505,1024.4,69.6,1.4,0.0,0.0,6.8
2015,01,08,14,285.7788,285.7788,285.7788,1024.4,61.6,1.8,0.0,0.0,20.0
2015,01,08,15,286.204,286.204,286.204,1024.8,60.2,2.2,0.0,0.0,20.0
2015,01,08,16,284.52645,284.52645,284.52645,1025.0,65.6,2.0,0.0,0.0,18.4
2015,01,08,17,283.91939999999994,283.91939999999994,283.91939999999994,1033.0,69.4,1.8,0.0,0.0,13.6
2015,01,08,18,282.2158,282.2158,282.2158,1029.4,75.0,1.6,0.0,0.0,13.6
2015,01,08,19,280.59430000000003,280.59430000000003,280.59430000000003,1026.6,79.4,1.6,0.0,0.0,14.8
2015,01,08,20,278.46539999999993,278.46539999999993,278.46539999999993,1027.4,78.6,2.4,0.0,0.0,14.4
2015,01,08,21,278.66040000000004,278.66040000000004,278.66040000000004,1027.6,76.6,2.0,0.0,0.0,15.2
2015,01,08,22,278.2894,278.2894,278.2894,1028.0,78.6,2.4,0.0,0.0,7.6
2015,01,08,23,277.2884,277.2884,277.2884,1028.4,77.4,1.4,0.0,0.0,11.2
2015,01,09,00,277.1074,277.1074,277.1074,1028.4,76.6,1.4,0.0,0.0,6.4
2015,01,09,01,276.74879999999996,276.74879999999996,276.74879999999996,1028.2,77.2,1.6,0.0,0.0,11.6
2015,01,09,02,276.5186,276.5186,276.5186,1028.4,74.8,1.4,0.0,0.0,3.4
2015,01,09,03,276.7392,276.7392,276.7392,1028.4,73.2,1.2,0.0,0.0,5.2
2015,01,09,04,276.6307,276.6307,276.6307,1028.4,72.6,1.4,0.0,0.0,6.4
2015,01,09,05,275.87993124999997,275.87993124999997,275.87993124999997,1034.4,81.0,1.4,0.0,0.0,8.4
2015,01,09,06,275.51246875000004,275.51246875000004,275.51246875000004,1028.6,77.2,1.4,0.0,0.0,9.8
2015,01,09,07,275.78110000000004,275.78110000000004,275.78110000000004,1028.6,75.6,1.4,0.0,0.0,3.6
2015,01,09,08,275.52426875000003,275.52426875000003,275.52426875000003,1028.8,76.4,1.4,0.0,0.0,7.4
2015,01,09,09,276.62493125000003,276.62493125000003,276.62493125000003,1029.4,75.4,1.4,0.0,0.0,3.6
2015,01,09,10,279.822,279.822,279.822,1029.2,69.6,1.8,0.0,0.0,9.2
2015,01,09,11,281.25826874999996,281.25826874999996,281.25826874999996,1029.6,68.6,1.8,0.0,0.0,2.4
2015,01,09,12,284.79093124999997,284.79093124999997,284.79093124999997,1029.6,63.0,2.2,0.0,0.0,4.8
2015,01,09,13,285.11990000000003,285.11990000000003,285.11990000000003,1029.2,62.6,2.4,0.0,0.0,0.0
2015,01,09,14,286.31806874999995,286.31806874999995,286.31806874999995,1028.8,58.6,2.6,0.0,0.0,4.8
2015,01,09,15,286.9275375,286.9275375,286.9275375,1034.0,58.0,2.4,0.0,0.0,3.2
2015,01,09,16,284.3872375,284.3872375,284.3872375,1029.2,67.6,2.4,0.0,0.0,3.6
2015,01,09,17,285.643325,285.643325,285.643325,1036.4,65.6,1.8,0.0,0.0,1.0
2015,01,09,18,283.74966875,283.74966875,283.74966875,1032.8,73.2,1.8,0.0,0.0,0.4
2015,01,09,19,282.9163,282.9163,282.9163,1028.6,71.4,1.4,0.0,0.0,0.0
2015,01,09,20,281.6024625,281.6024625,281.6024625,1033.2,77.4,1.6,0.0,0.0,0.0
2015,01,09,21,279.88673750000004,279.88673750000004,279.88673750000004,1036.4,81.4,1.6,0.0,0.0,0.0
2015,01,09,22,279.67788125,279.67788125,279.67788125,1034.2,81.0,1.8,0.0,0.0,0.0
2015,01,09,23,277.59265625,277.59265625,277.59265625,1039.8,86.2,1.6,0.0,0.0,0.0
2015,01,10,00,277.014325,277.014325,277.014325,1039.4,87.0,1.6,0.0,0.0,0.0
2015,01,10,01,277.90099999999995,277.90099999999995,277.90099999999995,1030.0,75.8,1.8,0.0,0.0,0.0
2015,01,10,02,277.7248,277.7248,277.7248,1026.6,73.4,1.8,0.0,0.0,0.0
2015,01,10,03,276.8139,276.8139,276.8139,1026.4,76.2,1.6,0.0,0.0,0.0
2015,01,10,04,277.81960000000004,277.81960000000004,277.81960000000004,1025.6,70.6,3.0,0.0,0.0,0.0
2015,01,10,05,276.88453749999996,276.88453749999996,276.88453749999996,1025.2,73.2,2.0,0.0,0.0,0.0
2015,01,10,06,277.86606875,277.86606875,277.86606875,1024.0,68.0,2.6,0.0,0.0,0.0
2015,01,10,07,278.00480000000005,278.00480000000005,278.00480000000005,1024.0,67.4,2.4,0.0,0.0,0.0
2015,01,10,08,278.74386875,278.74386875,278.74386875,1027.8,68.6,2.2,0.0,0.0,0.0
2015,01,10,09,278.72543125000004,278.72543125000004,278.72543125000004,1031.8,73.0,1.8,0.0,0.0,0.0
2015,01,10,10,280.8348,280.8348,280.8348,1023.6,63.2,1.4,0.0,0.0,2.4
2015,01,10,11,282.4655375,282.4655375,282.4655375,1029.0,70.2,2.2,0.0,0.0,1.2
2015,01,10,12,286.2240625,286.2240625,286.2240625,1022.2,62.8,2.6,0.0,0.0,2.4
2015,01,10,13,286.91060000000004,286.91060000000004,286.91060000000004,1021.6,61.6,3.6,0.0,0.0,0.0
2015,01,10,14,287.94246250000003,287.94246250000003,287.94246250000003,1021.2,58.6,4.6,0.0,0.0,0.0
2015,01,10,15,288.2387375,288.2387375,288.2387375,1020.2,59.6,3.0,0.0,0.0,0.0
2015,01,10,16,288.3086,288.3086,288.3086,1019.6,59.4,2.2,0.0,0.0,0.0
2015,01,10,17,286.3397,286.3397,286.3397,1019.0,66.2,1.6,0.0,0.0,0.0
2015,01,10,18,284.1444,284.1444,284.1444,1018.8,72.4,2.0,0.0,0.0,0.0
2015,01,10,19,283.8772,283.8772,283.8772,1018.6,71.6,2.4,0.0,0.0,0.0
2015,01,10,20,282.74073125,282.74073125,282.74073125,1025.6,74.6,2.6,0.0,0.0,0.0
2015,01,10,21,281.62446874999995,281.62446874999995,281.62446874999995,1021.0,73.4,2.0,0.0,0.0,0.0
2015,01,10,22,280.63439999999997,280.63439999999997,280.63439999999997,1018.0,70.6,1.6,0.0,0.0,0.0
2015,01,10,23,279.75826875000007,279.75826875000007,279.75826875000007,1017.2,70.2,2.4,0.0,0.0,0.0
2015,01,11,00,279.00833124999997,279.00833124999997,279.00833124999997,1017.6,68.8,3.2,0.0,0.0,0.0
2015,01,11,01,279.2393,279.2393,279.2393,1017.6,69.0,4.2,0.0,0.0,4.8
2015,01,11,02,279.28933125000003,279.28933125000003,279.28933125000003,1017.2,69.8,5.4,0.0,0.0,3.2
2015,01,11,03,277.46506875,277.46506875,277.46506875,1017.4,74.6,3.2,0.0,0.0,7.2
2015,01,11,04,279.5466,279.5466,279.5466,1017.0,68.8,1.6,0.06,0.0,10.8
2015,01,11,05,277.36590000000007,277.36590000000007,277.36590000000007,1017.4,74.8,1.8,0.06,0.0,20.4
2015,01,11,06,279.091,279.091,279.091,1017.2,70.4,2.8,0.06,0.0,29.8
2015,01,11,07,278.9273,278.9273,278.9273,1017.6,71.0,2.8,0.18,0.0,28.4
2015,01,11,08,279.51716875,279.51716875,279.51716875,1017.4,75.4,2.8,0.18,0.0,32.8
2015,01,11,09,280.9269375,280.9269375,280.9269375,1018.8,76.2,1.4,0.18,0.0,36.0
2015,01,11,10,281.2722,281.2722,281.2722,1019.0,75.4,1.8,0.18,0.0,36.0
2015,01,11,11,284.81280000000004,284.81280000000004,284.81280000000004,1019.2,72.4,1.8,0.18,0.0,28.0
2015,01,11,12,285.07280000000003,285.07280000000003,285.07280000000003,1019.2,72.8,2.8,0.18,0.0,32.0
2015,01,11,13,285.45210000000003,285.45210000000003,285.45210000000003,1018.8,71.2,2.6,0.18,0.0,20.8
2015,01,11,14,288.1596,288.1596,288.1596,1017.8,63.2,1.8,0.18,0.0,18.4
2015,01,11,15,288.3894,288.3894,288.3894,1018.2,60.4,2.0,0.18,0.0,15.2
2015,01,11,16,287.8949,287.8949,287.8949,1018.4,63.4,2.2,0.18,0.0,12.4
2015,01,11,17,286.8908,286.8908,286.8908,1019.0,66.4,3.0,0.18,0.0,11.4
2015,01,11,18,284.41389999999996,284.41389999999996,284.41389999999996,1025.4,73.4,2.2,0.24,0.0,5.6
2015,01,11,19,283.65614375,283.65614375,283.65614375,1020.0,73.6,2.2,0.18,0.0,6.0
2015,01,11,20,281.9678,281.9678,281.9678,1020.4,78.6,1.8,0.18,0.0,0.0
2015,01,11,21,280.0442,280.0442,280.0442,1021.2,77.4,2.2,0.18,0.0,12.8
2015,01,11,22,279.6905,279.6905,279.6905,1021.2,79.4,2.2,0.18,0.0,12.8
