year,month,day,time,generation biomass,generation other renewable,generation solar,generation wind onshore
2016,02,28,02,0.9699376689446655,0.6771655276026042,0.01465361298940006,2.099311407492114
2016,02,28,03,0.9569008723190652,0.6771655276026042,0.01465361298940006,2.061990315803365
2016,02,28,04,0.9595082316441852,0.6888407953198904,0.013955821894666725,2.09949435402
2016,02,28,05,0.9569008723190652,0.6771655276026042,0.01465361298940006,2.067478711639946
2016,02,28,06,0.9360419977181046,0.6654902598853178,0.011862448610466717,2.0581484387177587
2016,02,28,07,0.9412567163683447,0.6654902598853178,0.008373493136800034,2.0404026255128147
2016,02,28,08,0.9438640756934648,0.6888407953198904,0.12490460595726718,2.0493670053792297
2016,02,28,09,0.951686153668825,0.6888407953198904,0.6419678071546693,2.0093017157721906
2016,02,28,10,0.9438640756934648,0.6888407953198904,1.2260189534464718,2.075894251922703
2016,02,28,11,0.9412567163683447,0.6654902598853178,1.9335791235060746,2.075711305394817
2016,02,28,12,0.9386493570432246,0.6654902598853178,2.1903662463679425,2.002715640768294
2016,02,28,13,0.9438640756934648,0.6771655276026042,2.258051982557076,1.9988737636826872
2016,02,28,14,0.9386493570432246,0.6771655276026042,2.0787196712106084,2.098762567908456
2016,02,28,15,0.9412567163683447,0.6771655276026042,1.7863452025173407,2.2041397679708052
2016,02,28,16,0.9412567163683447,0.6654902598853178,1.3362699464143388,2.2315817471537085
2016,02,28,17,0.9412567163683447,0.6538149921680316,0.956671590879404,2.1907846714351256
2016,02,28,18,0.9438640756934648,0.6421397244507453,0.43402606092413515,2.182003238096596
2016,02,28,19,0.9464714350185849,0.6304644567334591,0.23794676330406767,2.1671845693378287
2016,02,28,20,0.9647229502944253,0.6771655276026042,0.18351905791486742,2.145779825575164
2016,02,28,21,0.9751523875949056,0.6538149921680316,0.12350902376780051,2.1421208950174435
2016,02,28,22,0.9751523875949056,0.6421397244507453,0.0634989896207336,2.172672965174409
2016,02,28,23,0.951686153668825,0.6421397244507453,0.023027106126200094,2.1662698366983983
2016,02,29,00,0.9360419977181046,0.6421397244507453,0.023027106126200094,2.21310414783722
2016,02,29,01,0.9360419977181046,0.6421397244507453,0.02232931503146676,2.171941179062865
2016,02,29,02,0.9386493570432246,0.6421397244507453,0.01325803079993339,2.082846219982372
2016,02,29,03,0.9360419977181046,0.6187891890161727,0.011862448610466717,2.1088246269421873
2016,02,29,04,0.9360419977181046,0.6187891890161727,0.011862448610466717,2.105531589440239
2016,02,29,05,0.9621155909693053,0.5954386535816002,0.011862448610466717,2.042963876903219
2016,02,29,06,0.9855818248953859,0.6187891890161727,0.01325803079993339,2.1598667082223875
2016,02,29,07,1.1263792284518697,0.6654902598853178,0.019538150652533413,2.2083475381121835
2016,02,29,08,1.2098147268557118,0.712191330754463,0.23445780783040096,2.2012126235246288
2016,02,29,09,1.2411030387571527,0.7238665984717493,0.9350400669426705,2.1754171630926993
2016,02,29,10,1.2776060693088336,0.6771655276026042,1.9440459899270748,2.2154824526997383
2016,02,29,11,1.3062870218851543,0.7005160630371767,2.676726639397078,2.2862827589916295
2016,02,29,12,1.327145896486115,0.7472171339063218,2.9935237964060124,2.2930517805234123
2016,02,29,13,1.332360615136355,0.7472171339063218,3.0828410565318793,2.283355614545453
2016,02,29,14,1.2437103980822726,0.7939182047754669,3.0940057140476127,2.2963448180253607
2016,02,29,15,1.2306736014566724,0.8055934724927533,2.939096091016812,2.265609801340509
2016,02,29,16,1.2463177574073927,0.7822429370581807,2.6474194134182776,2.267622213147255
2016,02,29,17,1.2593545540329931,0.7822429370581807,2.1345429587892757,2.2295693353469623
2016,02,29,18,1.3375753337865952,0.8522945433618984,1.1066966762470714,2.154195365857921
2016,02,29,19,1.3427900524368352,0.9106708819483297,0.3949497596190683,2.1115688248604774
2016,02,29,20,1.3558268490624357,0.9106708819483297,0.29935237964060124,2.1064463220796688
2016,02,29,21,1.3532194897373155,0.8873203465137571,0.29167667759853455,1.9924706352066766
2016,02,29,22,1.3401826931117151,0.922346149665616,0.27423190023020116,1.9033756761261833
2016,02,29,23,1.3297532558112348,0.8289440079273258,0.25329816738820105,1.8466622524815162
2016,03,01,00,1.0064406994963464,0.8522945433618984,0.018840359557800078,1.606453461367168
2016,03,01,01,0.9829744655702658,0.7588924016236082,0.018840359557800078,1.7709223899367026
2016,03,01,02,0.9438640756934648,0.7588924016236082,0.017444777368333407,1.8891058469510735
2016,03,01,03,0.9490787943437049,0.7705676693408944,0.015351404084133397,1.9064857671002458
2016,03,01,04,0.9595082316441852,0.7822429370581807,0.01465361298940006,1.9375866768408696
2016,03,01,05,0.9699376689446655,0.7705676693408944,0.01465361298940006,1.9606379393545086
2016,03,01,06,0.9751523875949056,0.7705676693408944,0.01465361298940006,1.972712410194986
2016,03,01,07,0.9803671062451458,0.7705676693408944,0.015351404084133397,2.0475375401003695
2016,03,01,08,0.9725450282697855,0.7705676693408944,0.017444777368333407,2.1898699387956952
2016,03,01,09,0.9725450282697855,0.7705676693408944,0.10187749983106709,2.282623828433909
2016,03,01,10,0.9986186215209862,0.7822429370581807,0.30981924606160127,2.3257992090150106
2016,03,01,11,1.063802604648988,0.7588924016236082,0.4591465403345352,2.384342097938538
2016,03,01,12,1.071624682624348,0.7588924016236082,0.5072941258711354,2.536187716083937
2016,03,01,13,1.0794467605997085,0.7472171339063218,0.4989206327343354,2.656383584905054
2016,03,01,14,1.0742320419494682,0.7472171339063218,0.42146582121893506,2.7246226398065407
2016,03,01,15,1.0585878859987479,0.7355418661890355,0.31889053029313463,2.8043873259648464
2016,03,01,16,1.0194774961219468,0.7355418661890355,0.1423493833256006,2.799813662767696
2016,03,01,17,1.027299574097307,0.7238665984717493,0.05372991429446689,2.7948741065147735
2016,03,01,18,1.0559805266736277,0.7472171339063218,0.019538150652533413,2.7967035717936337
2016,03,01,19,1.0507658080233877,0.7355418661890355,0.019538150652533413,2.823779657920765
2016,03,01,20,1.0481584486982676,0.7238665984717493,0.018840359557800078,2.7795065981723472
2016,03,01,21,1.0429437300480273,0.7355418661890355,0.016049195178866733,2.7420025599557127
2016,03,01,22,1.0585878859987479,0.712191330754463,0.016049195178866733,2.7277327307806027
2016,03,01,23,1.0507658080233877,0.7238665984717493,0.015351404084133397,2.7253544259180846
